file,layer,x,y,tile
"level_14.xml","Terrain","43","22","sand_overlap_right"
"level_14.xml","Terrain","44","22","blank_sand_top_right"
"level_14.xml","Terrain","3","23","earth_edge_left"
"level_14.xml","Terrain","4","23","earth_edge_middle_1"
"level_14.xml","Terrain","5","23","earth_edge_middle_2"
"level_14.xml","Terrain","6","23","earth_edge_middle_2"
"level_14.xml","Terrain","7","23","earth_edge_middle_2"
"level_14.xml","Terrain","8","23","earth_edge_middle_2"
"level_14.xml","Terrain","9","23","earth_edge_middle_2"
"level_14.xml","Terrain","10","23","earth_edge_middle_2"
"level_14.xml","Terrain","11","23","earth_edge_right"
"level_14.xml","Terrain","36","23","earth_edge_left"
"level_14.xml","Terrain","37","23","earth_edge_middle_2"
"level_14.xml","Terrain","38","23","earth_edge_middle_2"
"level_14.xml","Terrain","39","23","earth_edge_middle_2"
"level_14.xml","Terrain","40","23","earth_edge_middle_2"
"level_14.xml","Terrain","41","23","earth_edge_middle_1"
"level_14.xml","Terrain","42","23","earth_edge_middle_1"
"level_14.xml","Terrain","43","23","earth_edge_middle_1"
"level_14.xml","Terrain","44","23","earth_edge_right"
"level_14.xml","Terrain","3","24","earth_edge_left"
"level_14.xml","Terrain","4","24","earth_edge_middle_1"
"level_14.xml","Terrain","5","24","earth_edge_middle_2"
"level_14.xml","Terrain","6","24","earth_edge_middle_2"
"level_14.xml","Terrain","7","24","earth_edge_middle_2"
"level_14.xml","Terrain","8","24","earth_edge_middle_2"
"level_14.xml","Terrain","9","24","earth_edge_middle_2"
"level_14.xml","Terrain","10","24","earth_edge_middle_2"
"level_14.xml","Terrain","11","24","sand_overlap_right"
"level_14.xml","Terrain","12","24","blank_sand_top_right"
"level_14.xml","Terrain","35","24","blank_sand_top_left"
"level_14.xml","Terrain","36","24","sand_overlap_left"
"level_14.xml","Terrain","37","24","earth_edge_middle_2"
"level_14.xml","Terrain","38","24","earth_edge_middle_2"
"level_14.xml","Terrain","39","24","earth_edge_middle_2"
"level_14.xml","Terrain","40","24","earth_edge_middle_2"
"level_14.xml","Terrain","41","24","earth_edge_middle_1"
"level_14.xml","Terrain","42","24","earth_edge_middle_1"
"level_14.xml","Terrain","43","24","earth_edge_middle_1"
"level_14.xml","Terrain","44","24","earth_edge_right"
"level_14.xml","Terrain","1","25","blank_sand_top_left"
"level_14.xml","Terrain","2","25","shell_sand_middle_2"
"level_14.xml","Terrain","3","25","sand_overlap_left"
"level_14.xml","Terrain","4","25","earth_edge_middle_1"
"level_14.xml","Terrain","5","25","earth_edge_middle_2"
"level_14.xml","Terrain","6","25","earth_edge_middle_2"
"level_14.xml","Terrain","7","25","earth_edge_middle_2"
"level_14.xml","Terrain","8","25","earth_edge_middle_2"
"level_14.xml","Terrain","9","25","earth_edge_middle_2"
"level_14.xml","Terrain","10","25","earth_edge_middle_2"
"level_14.xml","Terrain","11","25","earth_edge_middle_2"
"level_14.xml","Terrain","12","25","sand_overlap_right"
"level_14.xml","Terrain","13","25","blank_sand_middle_1"
"level_14.xml","Terrain","14","25","blank_sand_middle_2"
"level_14.xml","Terrain","15","25","blank_sand_middle_1"
"level_14.xml","Terrain","16","25","shell_sand_middle_1"
"level_14.xml","Terrain","17","25","shell_sand_middle_2"
"level_14.xml","Terrain","18","25","blank_sand_middle_2"
"level_14.xml","Terrain","19","25","shell_sand_middle_2"
"level_14.xml","Terrain","20","25","blank_sand_middle_1"
"level_14.xml","Terrain","21","25","shell_sand_top_right"
"level_14.xml","Terrain","26","25","blank_sand_top_left"
"level_14.xml","Terrain","27","25","blank_sand_middle_1"
"level_14.xml","Terrain","28","25","shell_sand_middle_1"
"level_14.xml","Terrain","29","25","blank_sand_middle_1"
"level_14.xml","Terrain","30","25","blank_sand_middle_2"
"level_14.xml","Terrain","31","25","shell_sand_middle_2"
"level_14.xml","Terrain","32","25","shell_sand_middle_1"
"level_14.xml","Terrain","33","25","blank_sand_middle_2"
"level_14.xml","Terrain","34","25","blank_sand_middle_1"
"level_14.xml","Terrain","35","25","sand_overlap_left"
"level_14.xml","Terrain","36","25","earth_edge_middle_2"
"level_14.xml","Terrain","37","25","earth_edge_middle_2"
"level_14.xml","Terrain","38","25","earth_edge_middle_2"
"level_14.xml","Terrain","39","25","earth_edge_middle_2"
"level_14.xml","Terrain","40","25","earth_edge_middle_2"
"level_14.xml","Terrain","41","25","earth_edge_middle_1"
"level_14.xml","Terrain","42","25","earth_edge_middle_1"
"level_14.xml","Terrain","43","25","earth_edge_middle_1"
"level_14.xml","Terrain","44","25","sand_overlap_right"
"level_14.xml","Terrain","45","25","blank_sand_middle_2"
"level_14.xml","Terrain","46","25","shell_sand_middle_2"
"level_14.xml","Terrain","47","25","blank_sand_top_right"
"level_14.xml","Terrain","0","26","shell_sand_top_left"
"level_14.xml","Terrain","1","26","sand_overlap_left"
"level_14.xml","Terrain","2","26","earth_edge_middle_1"
"level_14.xml","Terrain","3","26","earth_edge_middle_1"
"level_14.xml","Terrain","4","26","earth_edge_middle_1"
"level_14.xml","Terrain","5","26","earth_edge_middle_2"
"level_14.xml","Terrain","6","26","earth_edge_middle_2"
"level_14.xml","Terrain","7","26","earth_edge_middle_2"
"level_14.xml","Terrain","8","26","earth_edge_middle_2"
"level_14.xml","Terrain","9","26","earth_edge_middle_2"
"level_14.xml","Terrain","10","26","earth_edge_middle_2"
"level_14.xml","Terrain","11","26","earth_edge_middle_2"
"level_14.xml","Terrain","12","26","earth_edge_middle_2"
"level_14.xml","Terrain","13","26","earth_edge_middle_2"
"level_14.xml","Terrain","14","26","earth_edge_middle_2"
"level_14.xml","Terrain","15","26","earth_edge_middle_2"
"level_14.xml","Terrain","16","26","earth_edge_middle_2"
"level_14.xml","Terrain","17","26","earth_edge_middle_2"
"level_14.xml","Terrain","18","26","earth_edge_middle_2"
"level_14.xml","Terrain","19","26","earth_edge_middle_2"
"level_14.xml","Terrain","20","26","earth_edge_middle_2"
"level_14.xml","Terrain","21","26","sand_overlap_right"
"level_14.xml","Terrain","22","26","blank_sand_top_right"
"level_14.xml","Terrain","25","26","shell_sand_top_left"
"level_14.xml","Terrain","26","26","sand_overlap_left"
"level_14.xml","Terrain","27","26","earth_edge_middle_2"
"level_14.xml","Terrain","28","26","earth_edge_middle_2"
"level_14.xml","Terrain","29","26","earth_edge_middle_2"
"level_14.xml","Terrain","30","26","earth_edge_middle_2"
"level_14.xml","Terrain","31","26","earth_edge_middle_2"
"level_14.xml","Terrain","32","26","earth_edge_middle_2"
"level_14.xml","Terrain","33","26","earth_edge_middle_2"
"level_14.xml","Terrain","34","26","earth_edge_middle_2"
"level_14.xml","Terrain","35","26","earth_edge_middle_2"
"level_14.xml","Terrain","36","26","earth_edge_middle_2"
"level_14.xml","Terrain","37","26","earth_edge_middle_2"
"level_14.xml","Terrain","38","26","earth_edge_middle_2"
"level_14.xml","Terrain","39","26","earth_edge_middle_2"
"level_14.xml","Terrain","40","26","earth_edge_middle_2"
"level_14.xml","Terrain","41","26","earth_edge_middle_1"
"level_14.xml","Terrain","42","26","earth_edge_middle_1"
"level_14.xml","Terrain","43","26","earth_edge_middle_1"
"level_14.xml","Terrain","44","26","earth_edge_middle_1"
"level_14.xml","Terrain","45","26","earth_edge_middle_1"
"level_14.xml","Terrain","46","26","earth_edge_middle_1"
"level_14.xml","Terrain","47","26","earth_edge_right"
"level_14.xml","Terrain","0","27","earth_edge_left"
"level_14.xml","Terrain","1","27","earth_edge_middle_1"
"level_14.xml","Terrain","2","27","earth_edge_middle_1"
"level_14.xml","Terrain","3","27","earth_edge_middle_1"
"level_14.xml","Terrain","4","27","earth_edge_middle_1"
"level_14.xml","Terrain","5","27","earth_edge_middle_2"
"level_14.xml","Terrain","6","27","earth_edge_middle_2"
"level_14.xml","Terrain","7","27","earth_edge_middle_2"
"level_14.xml","Terrain","8","27","earth_edge_middle_2"
"level_14.xml","Terrain","9","27","earth_edge_middle_2"
"level_14.xml","Terrain","10","27","earth_edge_middle_2"
"level_14.xml","Terrain","11","27","earth_edge_middle_2"
"level_14.xml","Terrain","12","27","earth_edge_middle_2"
"level_14.xml","Terrain","13","27","earth_edge_middle_2"
"level_14.xml","Terrain","14","27","earth_edge_middle_2"
"level_14.xml","Terrain","15","27","earth_edge_middle_2"
"level_14.xml","Terrain","16","27","earth_edge_middle_2"
"level_14.xml","Terrain","17","27","earth_edge_middle_2"
"level_14.xml","Terrain","18","27","earth_edge_middle_2"
"level_14.xml","Terrain","19","27","earth_edge_middle_2"
"level_14.xml","Terrain","20","27","earth_edge_middle_2"
"level_14.xml","Terrain","21","27","earth_edge_middle_2"
"level_14.xml","Terrain","22","27","earth_edge_right"
"level_14.xml","Terrain","25","27","earth_edge_left"
"level_14.xml","Terrain","26","27","earth_edge_middle_2"
"level_14.xml","Terrain","27","27","earth_edge_middle_2"
"level_14.xml","Terrain","28","27","earth_edge_middle_2"
"level_14.xml","Terrain","29","27","earth_edge_middle_2"
"level_14.xml","Terrain","30","27","earth_edge_middle_2"
"level_14.xml","Terrain","31","27","earth_edge_middle_2"
"level_14.xml","Terrain","32","27","earth_edge_middle_2"
"level_14.xml","Terrain","33","27","earth_edge_middle_2"
"level_14.xml","Terrain","34","27","earth_edge_middle_2"
"level_14.xml","Terrain","35","27","earth_edge_middle_2"
"level_14.xml","Terrain","36","27","earth_edge_middle_2"
"level_14.xml","Terrain","37","27","earth_edge_middle_2"
"level_14.xml","Terrain","38","27","earth_edge_middle_2"
"level_14.xml","Terrain","39","27","earth_edge_middle_2"
"level_14.xml","Terrain","40","27","earth_edge_middle_1"
"level_14.xml","Terrain","41","27","earth_edge_middle_1"
"level_14.xml","Terrain","42","27","earth_edge_middle_1"
"level_14.xml","Terrain","43","27","earth_edge_middle_1"
"level_14.xml","Terrain","44","27","earth_edge_middle_1"
"level_14.xml","Terrain","45","27","earth_edge_middle_1"
"level_14.xml","Terrain","46","27","earth_edge_middle_1"
"level_14.xml","Terrain","47","27","earth_edge_right"
"level_14.xml","Terrain","0","28","tile_ripple_left"
"level_14.xml","Terrain","1","28","tile_ripple_middle"
"level_14.xml","Terrain","2","28","tile_ripple_middle"
"level_14.xml","Terrain","3","28","tile_ripple_middle"
"level_14.xml","Terrain","4","28","tile_ripple_middle"
"level_14.xml","Terrain","5","28","tile_ripple_middle"
"level_14.xml","Terrain","6","28","tile_ripple_middle"
"level_14.xml","Terrain","7","28","tile_ripple_middle"
"level_14.xml","Terrain","8","28","tile_ripple_middle"
"level_14.xml","Terrain","9","28","tile_ripple_middle"
"level_14.xml","Terrain","10","28","tile_ripple_middle"
"level_14.xml","Terrain","11","28","tile_ripple_middle"
"level_14.xml","Terrain","12","28","tile_ripple_middle"
"level_14.xml","Terrain","13","28","tile_ripple_middle"
"level_14.xml","Terrain","14","28","tile_ripple_middle"
"level_14.xml","Terrain","15","28","tile_ripple_middle"
"level_14.xml","Terrain","16","28","tile_ripple_middle"
"level_14.xml","Terrain","17","28","tile_ripple_middle"
"level_14.xml","Terrain","18","28","tile_ripple_middle"
"level_14.xml","Terrain","19","28","tile_ripple_middle"
"level_14.xml","Terrain","20","28","tile_ripple_middle"
"level_14.xml","Terrain","21","28","tile_ripple_middle"
"level_14.xml","Terrain","22","28","tile_ripple_right"
"level_14.xml","Terrain","25","28","tile_ripple_left"
"level_14.xml","Terrain","26","28","tile_ripple_middle"
"level_14.xml","Terrain","27","28","tile_ripple_middle"
"level_14.xml","Terrain","28","28","tile_ripple_middle"
"level_14.xml","Terrain","29","28","tile_ripple_middle"
"level_14.xml","Terrain","30","28","tile_ripple_middle"
"level_14.xml","Terrain","31","28","tile_ripple_middle"
"level_14.xml","Terrain","32","28","tile_ripple_middle"
"level_14.xml","Terrain","33","28","tile_ripple_middle"
"level_14.xml","Terrain","34","28","tile_ripple_middle"
"level_14.xml","Terrain","35","28","tile_ripple_middle"
"level_14.xml","Terrain","36","28","tile_ripple_middle"
"level_14.xml","Terrain","37","28","tile_ripple_middle"
"level_14.xml","Terrain","38","28","tile_ripple_middle"
"level_14.xml","Terrain","39","28","tile_ripple_middle"
"level_14.xml","Terrain","40","28","tile_ripple_middle"
"level_14.xml","Terrain","41","28","tile_ripple_middle"
"level_14.xml","Terrain","42","28","tile_ripple_middle"
"level_14.xml","Terrain","43","28","tile_ripple_middle"
"level_14.xml","Terrain","44","28","tile_ripple_middle"
"level_14.xml","Terrain","45","28","tile_ripple_middle"
"level_14.xml","Terrain","46","28","tile_ripple_middle"
"level_14.xml","Terrain","47","28","tile_ripple_right"
"level_14.xml","Terrain","0","29","tile_ripple_left"
"level_14.xml","Terrain","1","29","tile_ripple_middle"
"level_14.xml","Terrain","2","29","tile_ripple_middle"
"level_14.xml","Terrain","3","29","tile_ripple_middle"
"level_14.xml","Terrain","4","29","tile_ripple_middle"
"level_14.xml","Terrain","5","29","tile_ripple_middle"
"level_14.xml","Terrain","6","29","tile_ripple_middle"
"level_14.xml","Terrain","7","29","tile_ripple_middle"
"level_14.xml","Terrain","8","29","tile_ripple_middle"
"level_14.xml","Terrain","9","29","tile_ripple_middle"
"level_14.xml","Terrain","10","29","tile_ripple_middle"
"level_14.xml","Terrain","11","29","tile_ripple_middle"
"level_14.xml","Terrain","12","29","tile_ripple_middle"
"level_14.xml","Terrain","13","29","tile_ripple_middle"
"level_14.xml","Terrain","14","29","tile_ripple_middle"
"level_14.xml","Terrain","15","29","tile_ripple_middle"
"level_14.xml","Terrain","16","29","tile_ripple_middle"
"level_14.xml","Terrain","17","29","tile_ripple_middle"
"level_14.xml","Terrain","18","29","tile_ripple_middle"
"level_14.xml","Terrain","19","29","tile_ripple_middle"
"level_14.xml","Terrain","20","29","tile_ripple_middle"
"level_14.xml","Terrain","21","29","tile_ripple_middle"
"level_14.xml","Terrain","22","29","tile_ripple_right"
"level_14.xml","Terrain","25","29","tile_ripple_left"
"level_14.xml","Terrain","26","29","tile_ripple_middle"
"level_14.xml","Terrain","27","29","tile_ripple_middle"
"level_14.xml","Terrain","28","29","tile_ripple_middle"
"level_14.xml","Terrain","29","29","tile_ripple_middle"
"level_14.xml","Terrain","30","29","tile_ripple_middle"
"level_14.xml","Terrain","31","29","tile_ripple_middle"
"level_14.xml","Terrain","32","29","tile_ripple_middle"
"level_14.xml","Terrain","33","29","tile_ripple_middle"
"level_14.xml","Terrain","34","29","tile_ripple_middle"
"level_14.xml","Terrain","35","29","tile_ripple_middle"
"level_14.xml","Terrain","36","29","tile_ripple_middle"
"level_14.xml","Terrain","37","29","tile_ripple_middle"
"level_14.xml","Terrain","38","29","tile_ripple_middle"
"level_14.xml","Terrain","39","29","tile_ripple_middle"
"level_14.xml","Terrain","40","29","tile_ripple_middle"
"level_14.xml","Terrain","41","29","tile_ripple_middle"
"level_14.xml","Terrain","42","29","tile_ripple_middle"
"level_14.xml","Terrain","43","29","tile_ripple_middle"
"level_14.xml","Terrain","44","29","tile_ripple_middle"
"level_14.xml","Terrain","45","29","tile_ripple_middle"
"level_14.xml","Terrain","46","29","tile_ripple_middle"
"level_14.xml","Terrain","47","29","tile_ripple_right"
"level_14.xml","Terrain","0","30","tile_ripple_left"
"level_14.xml","Terrain","1","30","tile_ripple_middle"
"level_14.xml","Terrain","2","30","tile_ripple_middle"
"level_14.xml","Terrain","3","30","tile_ripple_middle"
"level_14.xml","Terrain","4","30","tile_ripple_middle"
"level_14.xml","Terrain","5","30","tile_ripple_middle"
"level_14.xml","Terrain","6","30","tile_ripple_middle"
"level_14.xml","Terrain","7","30","tile_ripple_middle"
"level_14.xml","Terrain","8","30","tile_ripple_middle"
"level_14.xml","Terrain","9","30","tile_ripple_middle"
"level_14.xml","Terrain","10","30","tile_ripple_middle"
"level_14.xml","Terrain","11","30","tile_ripple_middle"
"level_14.xml","Terrain","12","30","tile_ripple_middle"
"level_14.xml","Terrain","13","30","tile_ripple_middle"
"level_14.xml","Terrain","14","30","tile_ripple_middle"
"level_14.xml","Terrain","15","30","tile_ripple_middle"
"level_14.xml","Terrain","16","30","tile_ripple_middle"
"level_14.xml","Terrain","17","30","tile_ripple_middle"
"level_14.xml","Terrain","18","30","tile_ripple_middle"
"level_14.xml","Terrain","19","30","tile_ripple_middle"
"level_14.xml","Terrain","20","30","tile_ripple_middle"
"level_14.xml","Terrain","21","30","tile_ripple_middle"
"level_14.xml","Terrain","22","30","tile_ripple_right"
"level_14.xml","Terrain","25","30","tile_ripple_left"
"level_14.xml","Terrain","26","30","tile_ripple_middle"
"level_14.xml","Terrain","27","30","tile_ripple_middle"
"level_14.xml","Terrain","28","30","tile_ripple_middle"
"level_14.xml","Terrain","29","30","tile_ripple_middle"
"level_14.xml","Terrain","30","30","tile_ripple_middle"
"level_14.xml","Terrain","31","30","tile_ripple_middle"
"level_14.xml","Terrain","32","30","tile_ripple_middle"
"level_14.xml","Terrain","33","30","tile_ripple_middle"
"level_14.xml","Terrain","34","30","tile_ripple_middle"
"level_14.xml","Terrain","35","30","tile_ripple_middle"
"level_14.xml","Terrain","36","30","tile_ripple_middle"
"level_14.xml","Terrain","37","30","tile_ripple_middle"
"level_14.xml","Terrain","38","30","tile_ripple_middle"
"level_14.xml","Terrain","39","30","tile_ripple_middle"
"level_14.xml","Terrain","40","30","tile_ripple_middle"
"level_14.xml","Terrain","41","30","tile_ripple_middle"
"level_14.xml","Terrain","42","30","tile_ripple_middle"
"level_14.xml","Terrain","43","30","tile_ripple_middle"
"level_14.xml","Terrain","44","30","tile_ripple_middle"
"level_14.xml","Terrain","45","30","tile_ripple_middle"
"level_14.xml","Terrain","46","30","tile_ripple_middle"
"level_14.xml","Terrain","47","30","tile_ripple_right"
"level_14.xml","Background","5","2","antichest"
"level_14.xml","Background","6","2","antichest"
"level_14.xml","Background","7","2","antichest"
"level_14.xml","Background","8","2","antichest"
"level_14.xml","Background","9","2","antichest"
"level_14.xml","Background","10","2","antichest"
"level_14.xml","Background","11","2","antichest"
"level_14.xml","Background","12","2","antichest"
"level_14.xml","Background","13","2","antichest"
"level_14.xml","Background","14","2","antichest"
"level_14.xml","Background","15","2","antichest"
"level_14.xml","Background","16","2","antichest"
"level_14.xml","Background","17","2","antichest"
"level_14.xml","Background","18","2","antichest"
"level_14.xml","Background","19","2","antichest"
"level_14.xml","Background","20","2","antichest"
"level_14.xml","Background","21","2","antichest"
"level_14.xml","Background","22","2","antichest"
"level_14.xml","Background","23","2","antichest"
"level_14.xml","Background","24","2","antichest"
"level_14.xml","Background","39","2","antichest"
"level_14.xml","Background","40","2","antichest"
"level_14.xml","Background","41","2","antichest"
"level_14.xml","Background","42","2","antichest"
"level_14.xml","Background","5","4","big_tree"
"level_14.xml","Background","6","4","grass"
"level_14.xml","Background","7","4","grass"
"level_14.xml","Background","8","4","rock_3"
"level_14.xml","Background","39","4","small_tree"
"level_14.xml","Background","40","4","big_tree"
"level_14.xml","Background","41","4","grass"
"level_14.xml","Background","42","4","grass"
"level_14.xml","Background","22","6","small_tree"
"level_14.xml","Background","23","6","grass"
"level_14.xml","Background","24","6","small_tree"
"level_14.xml","Background","20","7","grass"
"level_14.xml","Background","13","8","grass"
"level_14.xml","Background","14","8","grass"
"level_14.xml","Background","15","8","small_tree"
"level_14.xml","Background","32","8","grass"
"level_14.xml","Background","33","8","rock_3"
"level_14.xml","Background","16","9","big_tree"
"level_14.xml","Background","31","9","grass"
"level_14.xml","Background","4","10","antichest"
"level_14.xml","Background","8","10","cave_middle_1"
"level_14.xml","Background","9","10","cave_edge_top"
"level_14.xml","Background","10","10","cave_outside_corner_top_right"
"level_14.xml","Background","37","10","cave_outside_corner_top_left"
"level_14.xml","Background","38","10","cave_edge_top"
"level_14.xml","Background","39","10","cave_middle_1"
"level_14.xml","Background","4","11","grass"
"level_14.xml","Background","9","11","cave_middle_1"
"level_14.xml","Background","10","11","cave_inside_corner_top_right"
"level_14.xml","Background","11","11","cave_edge_top"
"level_14.xml","Background","17","11","rock_3"
"level_14.xml","Background","34","11","cave_edge_top"
"level_14.xml","Background","35","11","cave_edge_top"
"level_14.xml","Background","36","11","cave_edge_top"
"level_14.xml","Background","37","11","cave_inside_corner_top_left"
"level_14.xml","Background","38","11","cave_middle_1"
"level_14.xml","Background","39","11","cave_middle_1"
"level_14.xml","Background","4","12","grass"
"level_14.xml","Background","9","12","cave_middle_2"
"level_14.xml","Background","10","12","cave_middle_2"
"level_14.xml","Background","11","12","cave_middle_2"
"level_14.xml","Background","12","12","cave_middle_1"
"level_14.xml","Background","13","12","cave_middle_1"
"level_14.xml","Background","14","12","cave_middle_1"
"level_14.xml","Background","26","12","rock_3"
"level_14.xml","Background","29","12","cave_outside_corner_top_left"
"level_14.xml","Background","30","12","cave_edge_top"
"level_14.xml","Background","31","12","cave_middle_1"
"level_14.xml","Background","32","12","cave_middle_1"
"level_14.xml","Background","33","12","cave_middle_1"
"level_14.xml","Background","34","12","cave_middle_1"
"level_14.xml","Background","35","12","cave_middle_1"
"level_14.xml","Background","36","12","cave_middle_1"
"level_14.xml","Background","37","12","cave_middle_1"
"level_14.xml","Background","38","12","cave_middle_1"
"level_14.xml","Background","39","12","cave_middle_1"
"level_14.xml","Background","9","13","cave_middle_1"
"level_14.xml","Background","10","13","cave_middle_1"
"level_14.xml","Background","11","13","cave_middle_2"
"level_14.xml","Background","12","13","cave_middle_2"
"level_14.xml","Background","13","13","cave_middle_1"
"level_14.xml","Background","14","13","cave_middle_1"
"level_14.xml","Background","15","13","cave_middle_1"
"level_14.xml","Background","16","13","cave_middle_1"
"level_14.xml","Background","17","13","cave_middle_1"
"level_14.xml","Background","18","13","cave_middle_1"
"level_14.xml","Background","19","13","cave_edge_top"
"level_14.xml","Background","20","13","cave_edge_top"
"level_14.xml","Background","21","13","cave_edge_top"
"level_14.xml","Background","22","13","cave_edge_top"
"level_14.xml","Background","23","13","cave_edge_top"
"level_14.xml","Background","24","13","cave_edge_top"
"level_14.xml","Background","25","13","cave_edge_top"
"level_14.xml","Background","26","13","cave_middle_1"
"level_14.xml","Background","27","13","cave_middle_1"
"level_14.xml","Background","28","13","cave_edge_top"
"level_14.xml","Background","29","13","cave_inside_corner_top_left"
"level_14.xml","Background","30","13","cave_middle_1"
"level_14.xml","Background","31","13","cave_middle_1"
"level_14.xml","Background","32","13","cave_middle_3"
"level_14.xml","Background","33","13","cave_middle_3"
"level_14.xml","Background","34","13","cave_middle_3"
"level_14.xml","Background","35","13","cave_middle_3"
"level_14.xml","Background","36","13","cave_middle_1"
"level_14.xml","Background","37","13","cave_middle_1"
"level_14.xml","Background","38","13","cave_middle_1"
"level_14.xml","Background","8","14","cave_middle_1"
"level_14.xml","Background","9","14","cave_middle_1"
"level_14.xml","Background","10","14","cave_middle_1"
"level_14.xml","Background","11","14","cave_inside_corner_bottom_right"
"level_14.xml","Background","12","14","cave_edge_bottom"
"level_14.xml","Background","13","14","cave_edge_bottom"
"level_14.xml","Background","14","14","cave_inside_corner_bottom_left"
"level_14.xml","Background","15","14","cave_middle_1"
"level_14.xml","Background","16","14","cave_middle_1"
"level_14.xml","Background","17","14","cave_middle_1"
"level_14.xml","Background","18","14","cave_middle_1"
"level_14.xml","Background","19","14","cave_middle_1"
"level_14.xml","Background","20","14","cave_middle_1"
"level_14.xml","Background","21","14","cave_middle_1"
"level_14.xml","Background","22","14","cave_middle_1"
"level_14.xml","Background","24","14","cave_middle_1"
"level_14.xml","Background","25","14","cave_middle_1"
"level_14.xml","Background","26","14","cave_middle_1"
"level_14.xml","Background","27","14","cave_middle_1"
"level_14.xml","Background","28","14","cave_middle_1"
"level_14.xml","Background","29","14","cave_middle_1"
"level_14.xml","Background","30","14","cave_middle_1"
"level_14.xml","Background","31","14","cave_middle_1"
"level_14.xml","Background","32","14","cave_middle_1"
"level_14.xml","Background","33","14","cave_middle_3"
"level_14.xml","Background","34","14","cave_middle_1"
"level_14.xml","Background","35","14","cave_middle_1"
"level_14.xml","Background","36","14","cave_middle_3"
"level_14.xml","Background","37","14","cave_middle_3"
"level_14.xml","Background","38","14","cave_middle_1"
"level_14.xml","Background","39","14","cave_middle_1"
"level_14.xml","Background","9","15","cave_middle_1"
"level_14.xml","Background","10","15","cave_middle_2"
"level_14.xml","Background","11","15","cave_edge_right"
"level_14.xml","Background","14","15","cave_edge_left"
"level_14.xml","Background","15","15","cave_middle_2"
"level_14.xml","Background","16","15","cave_middle_3"
"level_14.xml","Background","17","15","cave_middle_3"
"level_14.xml","Background","18","15","cave_middle_3"
"level_14.xml","Background","19","15","cave_middle_3"
"level_14.xml","Background","20","15","cave_middle_2"
"level_14.xml","Background","21","15","cave_middle_2"
"level_14.xml","Background","22","15","cave_middle_2"
"level_14.xml","Background","23","15","cave_middle_2"
"level_14.xml","Background","24","15","cave_middle_1"
"level_14.xml","Background","25","15","cave_middle_1"
"level_14.xml","Background","26","15","cave_middle_1"
"level_14.xml","Background","27","15","cave_middle_2"
"level_14.xml","Background","28","15","cave_middle_1"
"level_14.xml","Background","29","15","cave_middle_2"
"level_14.xml","Background","30","15","cave_middle_3"
"level_14.xml","Background","31","15","cave_inside_corner_bottom_right"
"level_14.xml","Background","32","15","cave_edge_bottom"
"level_14.xml","Background","33","15","cave_edge_bottom"
"level_14.xml","Background","34","15","cave_edge_bottom"
"level_14.xml","Background","35","15","cave_inside_corner_bottom_left"
"level_14.xml","Background","36","15","cave_middle_3"
"level_14.xml","Background","37","15","cave_middle_1"
"level_14.xml","Background","38","15","cave_middle_2"
"level_14.xml","Background","43","15","antichest"
"level_14.xml","Background","9","16","cave_middle_2"
"level_14.xml","Background","10","16","cave_middle_2"
"level_14.xml","Background","11","16","cave_edge_right"
"level_14.xml","Background","14","16","cave_edge_left"
"level_14.xml","Background","15","16","cave_middle_3"
"level_14.xml","Background","16","16","cave_middle_1"
"level_14.xml","Background","17","16","cave_middle_2"
"level_14.xml","Background","18","16","cave_middle_3"
"level_14.xml","Background","19","16","cave_middle_3"
"level_14.xml","Background","20","16","cave_middle_2"
"level_14.xml","Background","21","16","cave_middle_3"
"level_14.xml","Background","22","16","cave_middle_3"
"level_14.xml","Background","23","16","cave_middle_1"
"level_14.xml","Background","24","16","cave_middle_2"
"level_14.xml","Background","25","16","cave_middle_2"
"level_14.xml","Background","26","16","cave_middle_2"
"level_14.xml","Background","27","16","cave_middle_2"
"level_14.xml","Background","28","16","cave_middle_1"
"level_14.xml","Background","29","16","cave_middle_3"
"level_14.xml","Background","30","16","cave_middle_2"
"level_14.xml","Background","31","16","cave_edge_right"
"level_14.xml","Background","35","16","cave_outside_corner_bottom_left"
"level_14.xml","Background","36","16","cave_inside_corner_bottom_left"
"level_14.xml","Background","37","16","cave_middle_1"
"level_14.xml","Background","3","17","antichest"
"level_14.xml","Background","9","17","cave_middle_1"
"level_14.xml","Background","10","17","cave_middle_3"
"level_14.xml","Background","11","17","cave_inside_corner_top_right"
"level_14.xml","Background","12","17","cave_edge_top"
"level_14.xml","Background","13","17","cave_edge_top"
"level_14.xml","Background","14","17","cave_inside_corner_top_left"
"level_14.xml","Background","15","17","cave_middle_1"
"level_14.xml","Background","16","17","cave_middle_1"
"level_14.xml","Background","17","17","cave_middle_1"
"level_14.xml","Background","18","17","cave_middle_3"
"level_14.xml","Background","19","17","cave_middle_1"
"level_14.xml","Background","20","17","cave_middle_1"
"level_14.xml","Background","21","17","cave_middle_1"
"level_14.xml","Background","22","17","cave_middle_3"
"level_14.xml","Background","23","17","cave_middle_2"
"level_14.xml","Background","24","17","cave_middle_2"
"level_14.xml","Background","25","17","cave_middle_1"
"level_14.xml","Background","26","17","cave_middle_2"
"level_14.xml","Background","27","17","cave_middle_2"
"level_14.xml","Background","28","17","cave_middle_2"
"level_14.xml","Background","29","17","cave_middle_2"
"level_14.xml","Background","30","17","cave_middle_3"
"level_14.xml","Background","31","17","cave_edge_right"
