format,path,bytes,sha256
pcode,pcode/scripts/DefineSprite_1148_soldier/frame_35/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1157_bossGuy/frame_13/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1157_bossGuy/frame_35/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1166_bossGuyZombie/frame_13/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1166_bossGuyZombie/frame_35/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1175_soldierCaptain/frame_13/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1175_soldierCaptain/frame_35/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1186_blindPirateCaptain/frame_13/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1186_blindPirateCaptain/frame_35/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1197_femalePirateCaptain/frame_13/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1197_femalePirateCaptain/frame_35/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1206_rainbowBeardCaptain/frame_13/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1206_rainbowBeardCaptain/frame_35/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1217_oldPirateCaptain/frame_13/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1217_oldPirateCaptain/frame_35/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1228_cabinBoyCaptain/frame_13/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1228_cabinBoyCaptain/frame_35/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1237_tribeChief/frame_13/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1237_tribeChief/frame_35/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1248_skeletonPirate/frame_13/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1248_skeletonPirate/frame_35/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1259_skeletonPirateCaptain/frame_13/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1259_skeletonPirateCaptain/frame_35/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1270_monkey/frame_13/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1270_monkey/frame_35/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1281_crab/frame_13/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1281_crab/frame_35/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1290_shark/frame_13/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1290_shark/frame_35/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1299_squid/frame_13/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1299_squid/frame_35/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1310_parrot/frame_13/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1310_parrot/frame_35/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_131_UIObject/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_1321_bluePirateCaptain/frame_13/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1321_bluePirateCaptain/frame_35/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1324_redPirate/frame_13/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1324_redPirate/frame_35/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1331_redPirateCaptain/frame_13/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_1331_redPirateCaptain/frame_35/DoAction.pcode,220,c6adf43071b0ca864532345a0e09ca89eacff86a2e5eca71e812d0c8ac1bd5a7
pcode,pcode/scripts/DefineSprite_135/frame_1/DoAction.pcode,6,fc10de16bb4138835a4903f1eda89728ba130526b9d7bc5712122b3562d51834
pcode,pcode/scripts/DefineSprite_137_FocusManager/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_139_UIComponent/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_149_DangleFont/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_1676/frame_17/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_167_preloader/frame_1/PlaceObject2_149_DangleFont_4/CLIPACTIONRECORD on(construct).pcode,801,d2afa9df88d56f14f6282822337a5d6a48c949c0d17e9c30bd0af98582735389
pcode,pcode/scripts/DefineSprite_1725_treasureChest/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_1725_treasureChest/frame_34/DoAction.pcode,59,5c9d0d50cf4457ebb8902b19aeb518c9c325cf5299993da6d18ad85da4ba52a5
pcode,pcode/scripts/DefineSprite_1725_treasureChest/frame_43/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_1725_treasureChest/frame_80/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_1725_treasureChest/frame_90/DoAction.pcode,176,5fa3876405a652062cfe2da106eb9988f9d483a4765ab33b0c47d55edf1245e8
pcode,pcode/scripts/DefineSprite_1780_splash/frame_19/DoAction.pcode,176,5fa3876405a652062cfe2da106eb9988f9d483a4765ab33b0c47d55edf1245e8
pcode,pcode/scripts/DefineSprite_1780_splash/frame_43/DoAction.pcode,176,5fa3876405a652062cfe2da106eb9988f9d483a4765ab33b0c47d55edf1245e8
pcode,pcode/scripts/DefineSprite_1780_splash/frame_67/DoAction.pcode,176,5fa3876405a652062cfe2da106eb9988f9d483a4765ab33b0c47d55edf1245e8
pcode,pcode/scripts/DefineSprite_1785_explosion/frame_3/DoAction.pcode,160,fdf93da0148e8414639413fc645b4f9475334462aeb99618e63dc79cf6da052d
pcode,pcode/scripts/DefineSprite_1785_explosion/frame_8/DoAction.pcode,188,46588e47c840ff9758d443ef6cdeba7b3f0808c5556df9bf1d6aaf787ab16f96
pcode,pcode/scripts/DefineSprite_1831_weapons icon/frame_11/PlaceObject2_149_DangleFont_4/CLIPACTIONRECORD on(construct).pcode,805,8c2d4b68768d7b10f100dc33053fa6b434ac5e20546e8e33939aa17489fe3f56
pcode,pcode/scripts/DefineSprite_1855_weapon select/frame_1/PlaceObject2_149_DangleFont_131/CLIPACTIONRECORD on(construct).pcode,789,4bc3710324edc5fcb86e7017941007a7f028eb3d910a3e91febab03000340e62
pcode,pcode/scripts/DefineSprite_1855_weapon select/frame_1/PlaceObject2_149_DangleFont_132/CLIPACTIONRECORD on(construct).pcode,965,3fb7521fda2782ac73632f2bc4cb4b6372558973486428983245223b0322de8d
pcode,pcode/scripts/DefineSprite_1896_ingame text area/frame_1/PlaceObject2_149_DangleFont_1/CLIPACTIONRECORD on(construct).pcode,797,e882db1a1e38fe0a949f5e77858e76fc310ae976a6f8f8c4fcf69e15756af33a
pcode,pcode/scripts/DefineSprite_1910/frame_1/DoAction.pcode,18,ff6012d3ecaa72ebc78098b7a2383c104e2faf56e96f3d6ae0a11196b88e8610
pcode,pcode/scripts/DefineSprite_1910/frame_89/DoAction.pcode,276,21c4c0eaca76bd22e2eed929662f1acd974a2501dce8c2b2b40e255016b90f6e
pcode,pcode/scripts/DefineSprite_1922/frame_89/DoAction.pcode,670,5945336b9a6270f2e3fec3e6344ed29420f789236c50e51769060605ff43bdbc
pcode,pcode/scripts/DefineSprite_1952/frame_1/PlaceObject2_149_DangleFont_1/CLIPACTIONRECORD on(construct).pcode,1145,585c172c424799b0c07369dacdcd3da235153526fa963f93b7f53f1d7712710d
pcode,pcode/scripts/DefineSprite_1952/frame_65/PlaceObject2_149_DangleFont_1/CLIPACTIONRECORD on(construct).pcode,981,914a75183b7645a7fbc6955a1c6bf11faf72d71cb366da60cf15dd4b6ea757f3
pcode,pcode/scripts/DefineSprite_2009/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_319_PirateFont/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_321_transition_tween/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_321_transition_tween/frame_10/DoAction.pcode,140,7bd54358255373067dbb9a28edcd4bc9b4e2b500afed3aefe3e0d96d3895a976
pcode,pcode/scripts/DefineSprite_329/frame_1/PlaceObject2_319_PirateFont_1/CLIPACTIONRECORD on(construct).pcode,813,8295385f33e2bac54c384e66dd48f0ab557712d61703bf85aa095ab308b6cd86
pcode,pcode/scripts/DefineSprite_330_next_level/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_330_next_level/frame_10/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_332/frame_1/PlaceObject2_319_PirateFont_1/CLIPACTIONRECORD on(construct).pcode,822,f5cf551a93fb7ae17d2fbe039cf34d30af925753cb561325bce4ff5293514f9d
pcode,pcode/scripts/DefineSprite_333_back to title/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_333_back to title/frame_10/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_334/frame_1/PlaceObject2_319_PirateFont_1/CLIPACTIONRECORD on(construct).pcode,805,dd5d372f13547878dbdfb9db25085f74997f16bee7999629835b4e5e51887253
pcode,pcode/scripts/DefineSprite_335_congrats_button/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_335_congrats_button/frame_10/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_336/frame_1/PlaceObject2_319_PirateFont_1/CLIPACTIONRECORD on(construct).pcode,822,cbe56e73857044db3b78d13344d0b155553cc025f4b77015531c1010784660c5
pcode,pcode/scripts/DefineSprite_337_submit_score/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_337_submit_score/frame_10/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_338/frame_1/PlaceObject2_319_PirateFont_1/CLIPACTIONRECORD on(construct).pcode,825,7c43615adb3cb17a8079e1d6ef15ac348325e47974f6df387d7aa4e298f629ba
pcode,pcode/scripts/DefineSprite_339_restart_level/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_339_restart_level/frame_10/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_340/frame_1/PlaceObject2_319_PirateFont_1/CLIPACTIONRECORD on(construct).pcode,805,dd5d372f13547878dbdfb9db25085f74997f16bee7999629835b4e5e51887253
pcode,pcode/scripts/DefineSprite_341_continue_game/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_341_continue_game/frame_10/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_342_popup/frame_1/PlaceObject2_149_DangleFont_10/CLIPACTIONRECORD on(construct).pcode,793,a71f0a816bebf0ce6ce6de444b26c5e3a881433862975970b94fa881d6df86a2
pcode,pcode/scripts/DefineSprite_342_popup/frame_1/PlaceObject2_149_DangleFont_11/CLIPACTIONRECORD on(construct).pcode,793,a71f0a816bebf0ce6ce6de444b26c5e3a881433862975970b94fa881d6df86a2
pcode,pcode/scripts/DefineSprite_342_popup/frame_1/PlaceObject2_149_DangleFont_8/CLIPACTIONRECORD on(construct).pcode,833,e175a77e942f07e67617d53e1cd275a935ad863aadd3bc4939fa56b42f4295ca
pcode,pcode/scripts/DefineSprite_342_popup/frame_1/PlaceObject2_149_DangleFont_9/CLIPACTIONRECORD on(construct).pcode,833,c2af985fec5468fd6c4cf013ad8eb0b271cc97133257c066046d19fd81def455
pcode,pcode/scripts/DefineSprite_342_popup/frame_1/PlaceObject2_319_PirateFont_12/CLIPACTIONRECORD on(construct).pcode,829,00d2b6aa60c13ba2254498c81254f0799654240dce9346edbc272a9b4bdf48da
pcode,pcode/scripts/DefineSprite_342_popup/frame_11/PlaceObject2_149_DangleFont_9/CLIPACTIONRECORD on(construct).pcode,833,6eab9956b5f14cfcb3aa22472a9d2d77f6ee3cb03ff164255f1516195cff351a
pcode,pcode/scripts/DefineSprite_342_popup/frame_21/PlaceObject2_149_DangleFont_11/CLIPACTIONRECORD on(construct).pcode,833,6eab9956b5f14cfcb3aa22472a9d2d77f6ee3cb03ff164255f1516195cff351a
pcode,pcode/scripts/DefineSprite_342_popup/frame_21/PlaceObject2_149_DangleFont_12/CLIPACTIONRECORD on(construct).pcode,793,a71f0a816bebf0ce6ce6de444b26c5e3a881433862975970b94fa881d6df86a2
pcode,pcode/scripts/DefineSprite_342_popup/frame_21/PlaceObject2_319_PirateFont_13/CLIPACTIONRECORD on(construct).pcode,821,1191ab72e9e3f86fc5ff3819036def7d126feafbe6002a52b18980da55f16ce1
pcode,pcode/scripts/DefineSprite_342_popup/frame_31/PlaceObject2_319_PirateFont_8/CLIPACTIONRECORD on(construct).pcode,813,1a224017d7413dad389cf5175c6e3f0563b5f735c321b3284adbfafc27136902
pcode,pcode/scripts/DefineSprite_342_popup/frame_41/PlaceObject2_319_PirateFont_8/CLIPACTIONRECORD on(construct).pcode,825,b265b338bdb9433df1316b94ab5a8d239fa6636d273aa11f4b48de2a8019696f
pcode,pcode/scripts/DefineSprite_342_popup/frame_51/PlaceObject2_319_PirateFont_8/CLIPACTIONRECORD on(construct).pcode,825,1847a782aad7db5b3edb39d861cd198f9455aa3fcda5b497822148f958d03989
pcode,pcode/scripts/DefineSprite_342_popup/frame_61/PlaceObject2_319_PirateFont_8/CLIPACTIONRECORD on(construct).pcode,789,6bcf874c1f47bb9aa1962fd48363c15d1e8dd3c250aade149e9d2d9dfd627309
pcode,pcode/scripts/DefineSprite_361/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_363/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_365/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_367/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_369/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_371/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_373/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_375/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_377/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_379/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_381/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_383/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_385/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_387/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_389/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_391/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_393/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_395/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_397/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_399/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_401/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_403/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_405/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_407/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_409/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_411/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_413/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_415/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_417/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_419/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_421/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_423/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_425/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_427/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_429/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_431/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_433/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_437/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_439/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_464/frame_1/PlaceObject2_149_DangleFont_1/CLIPACTIONRECORD on(construct).pcode,789,4bc3710324edc5fcb86e7017941007a7f028eb3d910a3e91febab03000340e62
pcode,pcode/scripts/DefineSprite_582/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_582/frame_10/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_586/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_586/frame_10/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_588/frame_1/PlaceObject2_319_PirateFont_1/CLIPACTIONRECORD on(construct).pcode,789,7febf237ada60ed127b6decb6c1e30454fb9da04d87de07a3c9f09527ae5f216
pcode,pcode/scripts/DefineSprite_589/frame_1/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_589/frame_10/DoAction.pcode,18,64a3dad99b0082b923b2225848f8eafa5e8270ee0ea71931b5cc641c50593238
pcode,pcode/scripts/DefineSprite_628/frame_1/PlaceObject2_149_DangleFont_6/CLIPACTIONRECORD on(construct).pcode,833,46a398b2817e5ccf37613016a08801c2933af14eb548f87372cbb85557ff68db
pcode,pcode/scripts/DefineSprite_628/frame_10/PlaceObject2_149_DangleFont_6/CLIPACTIONRECORD on(construct).pcode,841,cb7423743c8a3bd34b69544b5a14a8bc3c6e1e8fbad3df4719e2f74b8704f9f1
pcode,pcode/scripts/DefineSprite_628/frame_11/PlaceObject2_149_DangleFont_6/CLIPACTIONRECORD on(construct).pcode,861,0c05928a91c1216ac73222be6aa0e532ccb977da07a96ef0ecd4fb4ae8cc2483
pcode,pcode/scripts/DefineSprite_628/frame_12/PlaceObject2_149_DangleFont_6/CLIPACTIONRECORD on(construct).pcode,837,1b5268bdbfd9ccb6aa0f764ff9b4bb87a9b3ad4fcfbdd8fa92440534d7effed0
pcode,pcode/scripts/DefineSprite_628/frame_13/PlaceObject2_149_DangleFont_6/CLIPACTIONRECORD on(construct).pcode,833,5fe9c201a93d8b44810cc8782c83605a84703b89ea6065bc0f4c7c4fb333bd46
pcode,pcode/scripts/DefineSprite_628/frame_14/PlaceObject2_149_DangleFont_6/CLIPACTIONRECORD on(construct).pcode,845,ad29be36a76d08b9c6ac27ef8154d8f3c06da52fe71a08c27745be26f1dc92a1
pcode,pcode/scripts/DefineSprite_628/frame_15/PlaceObject2_149_DangleFont_6/CLIPACTIONRECORD on(construct).pcode,857,e3c9727264f3d4f978815ef06af54d0d93d02e70c1919a7cbe6f7c24c356aee9
