file,object_index,type,x,y,attribute,value
"level_12.xml","15","skeletonPirate","24","15","y","15"
"level_12.xml","16","redPirateCaptain","20","15","anchor","1"
"level_12.xml","16","redPirateCaptain","20","15","cannon","5"
"level_12.xml","16","redPirateCaptain","20","15","cherryBomb","10"
"level_12.xml","16","redPirateCaptain","20","15","dynamite","5"
"level_12.xml","16","redPirateCaptain","20","15","gunpowderBarrel","5"
"level_12.xml","16","redPirateCaptain","20","15","luck","20"
"level_12.xml","16","redPirateCaptain","20","15","maxChests","1"
"level_12.xml","16","redPirateCaptain","20","15","parachuteBomb","5"
"level_12.xml","16","redPirateCaptain","20","15","tidalWave","10"
"level_12.xml","16","redPirateCaptain","20","15","type","redPirateCaptain"
"level_12.xml","16","redPirateCaptain","20","15","x","20"
"level_12.xml","16","redPirateCaptain","20","15","y","15"
"level_12.xml","17","water","15","23","luck","10"
"level_12.xml","17","water","15","23","maxChests","3"
"level_12.xml","17","water","15","23","type","water"
"level_12.xml","17","water","15","23","x","15"
"level_12.xml","17","water","15","23","y","23"
"level_13.xml","0","potentialWeapons","58","0","anchor","2"
"level_13.xml","0","potentialWeapons","58","0","banana","2"
"level_13.xml","0","potentialWeapons","58","0","boulder","2"
"level_13.xml","0","potentialWeapons","58","0","cannon","2"
"level_13.xml","0","potentialWeapons","58","0","cherryBomb","2"
"level_13.xml","0","potentialWeapons","58","0","dynamite","2"
"level_13.xml","0","potentialWeapons","58","0","gunpowderBarrel","2"
"level_13.xml","0","potentialWeapons","58","0","luck","10"
"level_13.xml","0","potentialWeapons","58","0","maxChests","3"
"level_13.xml","0","potentialWeapons","58","0","mine","2"
"level_13.xml","0","potentialWeapons","58","0","parachuteBomb","2"
"level_13.xml","0","potentialWeapons","58","0","piecesOfEight","2"
"level_13.xml","0","potentialWeapons","58","0","rumBottle","2"
"level_13.xml","0","potentialWeapons","58","0","seagull","2"
"level_13.xml","0","potentialWeapons","58","0","tidalWave","2"
"level_13.xml","0","potentialWeapons","58","0","type","potentialWeapons"
"level_13.xml","0","potentialWeapons","58","0","voodooDoll","2"
"level_13.xml","0","potentialWeapons","58","0","woodenCrate","2"
"level_13.xml","0","potentialWeapons","58","0","x","58"
"level_13.xml","0","potentialWeapons","58","0","y","0"
"level_13.xml","1","shark","86","2","anchor","1"
"level_13.xml","1","shark","86","2","banana","2"
"level_13.xml","1","shark","86","2","boulder","2"
"level_13.xml","1","shark","86","2","cherryBomb","2"
"level_13.xml","1","shark","86","2","dynamite","4"
"level_13.xml","1","shark","86","2","luck","10"
"level_13.xml","1","shark","86","2","maxChests","3"
"level_13.xml","1","shark","86","2","mine","2"
"level_13.xml","1","shark","86","2","parachuteBomb","2"
"level_13.xml","1","shark","86","2","piecesOfEight","1"
"level_13.xml","1","shark","86","2","rumBottle","4"
"level_13.xml","1","shark","86","2","seagull","1"
"level_13.xml","1","shark","86","2","tidalWave","1"
"level_13.xml","1","shark","86","2","type","shark"
"level_13.xml","1","shark","86","2","woodenCrate","1"
"level_13.xml","1","shark","86","2","x","86"
"level_13.xml","1","shark","86","2","y","2"
"level_13.xml","2","shark","57","2","anchor","1"
"level_13.xml","2","shark","57","2","banana","2"
"level_13.xml","2","shark","57","2","boulder","2"
"level_13.xml","2","shark","57","2","cherryBomb","2"
"level_13.xml","2","shark","57","2","dynamite","4"
"level_13.xml","2","shark","57","2","luck","10"
"level_13.xml","2","shark","57","2","maxChests","3"
"level_13.xml","2","shark","57","2","mine","2"
"level_13.xml","2","shark","57","2","parachuteBomb","2"
"level_13.xml","2","shark","57","2","piecesOfEight","1"
"level_13.xml","2","shark","57","2","rumBottle","4"
"level_13.xml","2","shark","57","2","seagull","1"
"level_13.xml","2","shark","57","2","tidalWave","1"
"level_13.xml","2","shark","57","2","type","shark"
"level_13.xml","2","shark","57","2","woodenCrate","1"
"level_13.xml","2","shark","57","2","x","57"
"level_13.xml","2","shark","57","2","y","2"
"level_13.xml","3","shark","14","2","anchor","1"
"level_13.xml","3","shark","14","2","banana","2"
"level_13.xml","3","shark","14","2","boulder","2"
"level_13.xml","3","shark","14","2","cherryBomb","2"
"level_13.xml","3","shark","14","2","dynamite","4"
"level_13.xml","3","shark","14","2","luck","10"
"level_13.xml","3","shark","14","2","maxChests","3"
"level_13.xml","3","shark","14","2","mine","2"
"level_13.xml","3","shark","14","2","parachuteBomb","2"
"level_13.xml","3","shark","14","2","piecesOfEight","1"
"level_13.xml","3","shark","14","2","rumBottle","4"
"level_13.xml","3","shark","14","2","seagull","1"
"level_13.xml","3","shark","14","2","tidalWave","1"
"level_13.xml","3","shark","14","2","type","shark"
"level_13.xml","3","shark","14","2","woodenCrate","1"
"level_13.xml","3","shark","14","2","x","14"
"level_13.xml","3","shark","14","2","y","2"
"level_13.xml","4","redPirate","67","2","cherryBomb","2"
"level_13.xml","4","redPirate","67","2","luck","10"
"level_13.xml","4","redPirate","67","2","maxChests","3"
"level_13.xml","4","redPirate","67","2","tidalWave","1"
"level_13.xml","4","redPirate","67","2","type","redPirate"
"level_13.xml","4","redPirate","67","2","woodenCrate","10"
"level_13.xml","4","redPirate","67","2","x","67"
"level_13.xml","4","redPirate","67","2","y","2"
"level_13.xml","5","redPirateCaptain","41","2","cherryBomb","2"
"level_13.xml","5","redPirateCaptain","41","2","luck","10"
"level_13.xml","5","redPirateCaptain","41","2","maxChests","3"
"level_13.xml","5","redPirateCaptain","41","2","tidalWave","1"
"level_13.xml","5","redPirateCaptain","41","2","type","redPirateCaptain"
"level_13.xml","5","redPirateCaptain","41","2","woodenCrate","10"
"level_13.xml","5","redPirateCaptain","41","2","x","41"
"level_13.xml","5","redPirateCaptain","41","2","y","2"
"level_13.xml","6","shark","43","2","anchor","1"
"level_13.xml","6","shark","43","2","banana","2"
"level_13.xml","6","shark","43","2","boulder","2"
"level_13.xml","6","shark","43","2","cherryBomb","2"
"level_13.xml","6","shark","43","2","dynamite","4"
"level_13.xml","6","shark","43","2","luck","10"
"level_13.xml","6","shark","43","2","maxChests","3"
"level_13.xml","6","shark","43","2","mine","2"
"level_13.xml","6","shark","43","2","parachuteBomb","2"
"level_13.xml","6","shark","43","2","piecesOfEight","1"
"level_13.xml","6","shark","43","2","rumBottle","4"
"level_13.xml","6","shark","43","2","seagull","1"
"level_13.xml","6","shark","43","2","tidalWave","1"
"level_13.xml","6","shark","43","2","type","shark"
"level_13.xml","6","shark","43","2","woodenCrate","1"
"level_13.xml","6","shark","43","2","x","43"
"level_13.xml","6","shark","43","2","y","2"
"level_13.xml","7","redPirate","3","2","cherryBomb","2"
"level_13.xml","7","redPirate","3","2","luck","10"
"level_13.xml","7","redPirate","3","2","maxChests","3"
"level_13.xml","7","redPirate","3","2","tidalWave","1"
"level_13.xml","7","redPirate","3","2","type","redPirate"
"level_13.xml","7","redPirate","3","2","woodenCrate","10"
"level_13.xml","7","redPirate","3","2","x","3"
"level_13.xml","7","redPirate","3","2","y","2"
"level_13.xml","8","redPirate","28","2","cherryBomb","2"
"level_13.xml","8","redPirate","28","2","luck","10"
"level_13.xml","8","redPirate","28","2","maxChests","3"
"level_13.xml","8","redPirate","28","2","tidalWave","1"
"level_13.xml","8","redPirate","28","2","type","redPirate"
"level_13.xml","8","redPirate","28","2","woodenCrate","10"
"level_13.xml","8","redPirate","28","2","x","28"
"level_13.xml","8","redPirate","28","2","y","2"
"level_13.xml","9","redPirate","50","2","cherryBomb","2"
"level_13.xml","9","redPirate","50","2","luck","10"
"level_13.xml","9","redPirate","50","2","maxChests","3"
"level_13.xml","9","redPirate","50","2","tidalWave","1"
"level_13.xml","9","redPirate","50","2","type","redPirate"
"level_13.xml","9","redPirate","50","2","woodenCrate","10"
"level_13.xml","9","redPirate","50","2","x","50"
"level_13.xml","9","redPirate","50","2","y","2"
"level_13.xml","10","shark","36","2","anchor","1"
"level_13.xml","10","shark","36","2","banana","2"
"level_13.xml","10","shark","36","2","boulder","2"
"level_13.xml","10","shark","36","2","cherryBomb","2"
"level_13.xml","10","shark","36","2","dynamite","4"
"level_13.xml","10","shark","36","2","luck","10"
"level_13.xml","10","shark","36","2","maxChests","3"
"level_13.xml","10","shark","36","2","mine","2"
"level_13.xml","10","shark","36","2","parachuteBomb","2"
"level_13.xml","10","shark","36","2","piecesOfEight","1"
"level_13.xml","10","shark","36","2","rumBottle","4"
"level_13.xml","10","shark","36","2","seagull","1"
"level_13.xml","10","shark","36","2","tidalWave","1"
"level_13.xml","10","shark","36","2","type","shark"
"level_13.xml","10","shark","36","2","woodenCrate","1"
"level_13.xml","10","shark","36","2","x","36"
"level_13.xml","10","shark","36","2","y","2"
"level_13.xml","11","water","18","4","luck","10"
"level_13.xml","11","water","18","4","maxChests","3"
"level_13.xml","11","water","18","4","type","water"
"level_13.xml","11","water","18","4","x","18"
"level_13.xml","11","water","18","4","y","4"
"level_14.xml","0","tribe","27","19","banana","1"
"level_14.xml","0","tribe","27","19","luck","25"
"level_14.xml","0","tribe","27","19","mine","1"
"level_14.xml","0","tribe","27","19","type","tribe"
"level_14.xml","0","tribe","27","19","voodooDoll","10"
"level_14.xml","0","tribe","27","19","x","27"
"level_14.xml","0","tribe","27","19","y","19"
"level_14.xml","1","tribe","18","11","luck","20"
"level_14.xml","1","tribe","18","11","type","tribe"
"level_14.xml","1","tribe","18","11","voodooDoll","10"
"level_14.xml","1","tribe","18","11","x","18"
"level_14.xml","1","tribe","18","11","y","11"
"level_14.xml","2","potentialWeapons","25","0","luck","25"
"level_14.xml","2","potentialWeapons","25","0","seagull","1"
"level_14.xml","2","potentialWeapons","25","0","tidalWave","1"
"level_14.xml","2","potentialWeapons","25","0","type","potentialWeapons"
"level_14.xml","2","potentialWeapons","25","0","voodooDoll","10"
"level_14.xml","2","potentialWeapons","25","0","x","25"
"level_14.xml","2","potentialWeapons","25","0","y","0"
"level_14.xml","3","redPirate","9","14","anchor","1"
"level_14.xml","3","redPirate","9","14","banana","1"
"level_14.xml","3","redPirate","9","14","boulder","1"
"level_14.xml","3","redPirate","9","14","cannon","1"
"level_14.xml","3","redPirate","9","14","cherryBomb","10"
"level_14.xml","3","redPirate","9","14","dynamite","1"
"level_14.xml","3","redPirate","9","14","gunpowderBarrel","10"
"level_14.xml","3","redPirate","9","14","luck","20"
"level_14.xml","3","redPirate","9","14","maxChests","3"
"level_14.xml","3","redPirate","9","14","mine","1"
"level_14.xml","3","redPirate","9","14","parachuteBomb","1"
"level_14.xml","3","redPirate","9","14","piecesOfEight","1"
"level_14.xml","3","redPirate","9","14","rumBottle","1"
"level_14.xml","3","redPirate","9","14","seagull","1"
"level_14.xml","3","redPirate","9","14","type","redPirate"
"level_14.xml","3","redPirate","9","14","woodenCrate","10"
"level_14.xml","3","redPirate","9","14","x","9"
"level_14.xml","3","redPirate","9","14","y","14"
"level_14.xml","4","tribe","38","14","banana","1"
"level_14.xml","4","tribe","38","14","luck","20"
"level_14.xml","4","tribe","38","14","mine","1"
"level_14.xml","4","tribe","38","14","type","tribe"
"level_14.xml","4","tribe","38","14","voodooDoll","10"
"level_14.xml","4","tribe","38","14","x","38"
"level_14.xml","4","tribe","38","14","y","14"
"level_14.xml","5","tribeChief","34","8","banana","1"
"level_14.xml","5","tribeChief","34","8","luck","25"
"level_14.xml","5","tribeChief","34","8","mine","1"
"level_14.xml","5","tribeChief","34","8","seagull","1"
"level_14.xml","5","tribeChief","34","8","type","tribeChief"
"level_14.xml","5","tribeChief","34","8","voodooDoll","10"
"level_14.xml","5","tribeChief","34","8","x","34"
"level_14.xml","5","tribeChief","34","8","y","8"
"level_14.xml","6","redPirateCaptain","12","10","anchor","1"
"level_14.xml","6","redPirateCaptain","12","10","banana","1"
"level_14.xml","6","redPirateCaptain","12","10","boulder","1"
"level_14.xml","6","redPirateCaptain","12","10","cannon","1"
"level_14.xml","6","redPirateCaptain","12","10","cherryBomb","10"
"level_14.xml","6","redPirateCaptain","12","10","dynamite","1"
"level_14.xml","6","redPirateCaptain","12","10","gunpowderBarrel","10"
"level_14.xml","6","redPirateCaptain","12","10","luck","20"
"level_14.xml","6","redPirateCaptain","12","10","maxChests","3"
"level_14.xml","6","redPirateCaptain","12","10","mine","1"
"level_14.xml","6","redPirateCaptain","12","10","parachuteBomb","1"
"level_14.xml","6","redPirateCaptain","12","10","piecesOfEight","1"
"level_14.xml","6","redPirateCaptain","12","10","rumBottle","1"
"level_14.xml","6","redPirateCaptain","12","10","seagull","1"
"level_14.xml","6","redPirateCaptain","12","10","type","redPirateCaptain"
"level_14.xml","6","redPirateCaptain","12","10","woodenCrate","10"
"level_14.xml","6","redPirateCaptain","12","10","x","12"
"level_14.xml","6","redPirateCaptain","12","10","y","10"
"level_14.xml","7","redPirate","18","17","anchor","1"
"level_14.xml","7","redPirate","18","17","banana","1"
"level_14.xml","7","redPirate","18","17","boulder","1"
"level_14.xml","7","redPirate","18","17","cannon","1"
"level_14.xml","7","redPirate","18","17","cherryBomb","10"
"level_14.xml","7","redPirate","18","17","dynamite","1"
"level_14.xml","7","redPirate","18","17","gunpowderBarrel","10"
"level_14.xml","7","redPirate","18","17","luck","20"
"level_14.xml","7","redPirate","18","17","maxChests","3"
"level_14.xml","7","redPirate","18","17","mine","1"
"level_14.xml","7","redPirate","18","17","parachuteBomb","1"
"level_14.xml","7","redPirate","18","17","piecesOfEight","1"
"level_14.xml","7","redPirate","18","17","rumBottle","1"
"level_14.xml","7","redPirate","18","17","seagull","1"
"level_14.xml","7","redPirate","18","17","type","redPirate"
"level_14.xml","7","redPirate","18","17","woodenCrate","10"
"level_14.xml","7","redPirate","18","17","x","18"
"level_14.xml","7","redPirate","18","17","y","17"
"level_14.xml","8","tribe","27","12","banana","1"
"level_14.xml","8","tribe","27","12","luck","20"
"level_14.xml","8","tribe","27","12","mine","1"
"level_14.xml","8","tribe","27","12","type","tribe"
"level_14.xml","8","tribe","27","12","voodooDoll","10"
"level_14.xml","8","tribe","27","12","x","27"
"level_14.xml","8","tribe","27","12","y","12"
"level_14.xml","9","tribe","33","24","luck","20"
"level_14.xml","9","tribe","33","24","type","tribe"
"level_14.xml","9","tribe","33","24","voodooDoll","10"
"level_14.xml","9","tribe","33","24","x","33"
"level_14.xml","9","tribe","33","24","y","24"
"level_14.xml","10","redPirate","16","24","anchor","1"
"level_14.xml","10","redPirate","16","24","banana","1"
"level_14.xml","10","redPirate","16","24","boulder","1"
"level_14.xml","10","redPirate","16","24","cannon","1"
"level_14.xml","10","redPirate","16","24","cherryBomb","10"
"level_14.xml","10","redPirate","16","24","dynamite","1"
"level_14.xml","10","redPirate","16","24","gunpowderBarrel","10"
"level_14.xml","10","redPirate","16","24","luck","20"
"level_14.xml","10","redPirate","16","24","maxChests","3"
"level_14.xml","10","redPirate","16","24","mine","1"
"level_14.xml","10","redPirate","16","24","parachuteBomb","1"
"level_14.xml","10","redPirate","16","24","piecesOfEight","1"
"level_14.xml","10","redPirate","16","24","rumBottle","1"
"level_14.xml","10","redPirate","16","24","seagull","1"
"level_14.xml","10","redPirate","16","24","type","redPirate"
"level_14.xml","10","redPirate","16","24","woodenCrate","10"
"level_14.xml","10","redPirate","16","24","x","16"
"level_14.xml","10","redPirate","16","24","y","24"
"level_14.xml","11","water","5","28","anchor","1"
"level_14.xml","11","water","5","28","banana","1"
"level_14.xml","11","water","5","28","boulder","1"
"level_14.xml","11","water","5","28","cannon","1"
"level_14.xml","11","water","5","28","cherryBomb","1"
"level_14.xml","11","water","5","28","dynamite","1"
"level_14.xml","11","water","5","28","gunpowderBarrel","1"
"level_14.xml","11","water","5","28","luck","30"
"level_14.xml","11","water","5","28","maxChests","3"
"level_14.xml","11","water","5","28","mine","1"
"level_14.xml","11","water","5","28","parachuteBomb","1"
"level_14.xml","11","water","5","28","piecesOfEight","1"
"level_14.xml","11","water","5","28","rumBottle","1"
"level_14.xml","11","water","5","28","seagull","1"
"level_14.xml","11","water","5","28","tidalWave","1"
"level_14.xml","11","water","5","28","type","water"
"level_14.xml","11","water","5","28","voodooDoll","1"
"level_14.xml","11","water","5","28","woodenCrate","1"
"level_14.xml","11","water","5","28","x","5"
"level_14.xml","11","water","5","28","y","28"
"level_15.xml","0","redPirate","20","8","cherryBomb","1"
"level_15.xml","0","redPirate","20","8","luck","30"
"level_15.xml","0","redPirate","20","8","maxChests","3"
"level_15.xml","0","redPirate","20","8","type","redPirate"
"level_15.xml","0","redPirate","20","8","x","20"
"level_15.xml","0","redPirate","20","8","y","8"
"level_15.xml","1","redPirate","65","8","cherryBomb","1"
"level_15.xml","1","redPirate","65","8","luck","30"
"level_15.xml","1","redPirate","65","8","maxChests","3"
"level_15.xml","1","redPirate","65","8","type","redPirate"
"level_15.xml","1","redPirate","65","8","x","65"
"level_15.xml","1","redPirate","65","8","y","8"
"level_15.xml","2","bossGuyZombie","43","8","anchor","10"
"level_15.xml","2","bossGuyZombie","43","8","banana","10"
"level_15.xml","2","bossGuyZombie","43","8","boulder","10"
"level_15.xml","2","bossGuyZombie","43","8","cannon","10"
"level_15.xml","2","bossGuyZombie","43","8","dynamite","10"
"level_15.xml","2","bossGuyZombie","43","8","luck","30"
"level_15.xml","2","bossGuyZombie","43","8","maxChests","3"
"level_15.xml","2","bossGuyZombie","43","8","parachuteBomb","10"
"level_15.xml","2","bossGuyZombie","43","8","piecesOfEight","10"
"level_15.xml","2","bossGuyZombie","43","8","rumBottle","10"
"level_15.xml","2","bossGuyZombie","43","8","seagull","10"
"level_15.xml","2","bossGuyZombie","43","8","tidalWave","10"
"level_15.xml","2","bossGuyZombie","43","8","type","bossGuyZombie"
"level_15.xml","2","bossGuyZombie","43","8","x","43"
"level_15.xml","2","bossGuyZombie","43","8","y","8"
"level_15.xml","3","redPirate","13","11","luck","30"
"level_15.xml","3","redPirate","13","11","maxChests","3"
"level_15.xml","3","redPirate","13","11","type","redPirate"
"level_15.xml","3","redPirate","13","11","x","13"
"level_15.xml","3","redPirate","13","11","y","11"
"level_15.xml","4","potentialWeapons","54","10","cherryBomb","10"
"level_15.xml","4","potentialWeapons","54","10","dynamite","1"
"level_15.xml","4","potentialWeapons","54","10","luck","30"
"level_15.xml","4","potentialWeapons","54","10","maxChests","3"
"level_15.xml","4","potentialWeapons","54","10","rumBottle","1"
"level_15.xml","4","potentialWeapons","54","10","type","potentialWeapons"
"level_15.xml","4","potentialWeapons","54","10","x","54"
"level_15.xml","4","potentialWeapons","54","10","y","10"
"level_15.xml","5","redPirate","61","12","luck","30"
"level_15.xml","5","redPirate","61","12","maxChests","3"
"level_15.xml","5","redPirate","61","12","type","redPirate"
"level_15.xml","5","redPirate","61","12","x","61"
"level_15.xml","5","redPirate","61","12","y","12"
"level_15.xml","6","redPirate","24","12","luck","30"
"level_15.xml","6","redPirate","24","12","maxChests","3"
"level_15.xml","6","redPirate","24","12","type","redPirate"
"level_15.xml","6","redPirate","24","12","woodenCrate","10"
"level_15.xml","6","redPirate","24","12","x","24"
"level_15.xml","6","redPirate","24","12","y","12"
"level_15.xml","7","water","22","17","luck","30"
"level_15.xml","7","water","22","17","maxChests","3"
"level_15.xml","7","water","22","17","type","water"
"level_15.xml","7","water","22","17","voodooDoll","10"
"level_15.xml","7","water","22","17","x","22"
"level_15.xml","7","water","22","17","y","17"
"level_15.xml","8","redPirateCaptain","29","14","cherryBomb","1"
"level_15.xml","8","redPirateCaptain","29","14","luck","30"
"level_15.xml","8","redPirateCaptain","29","14","maxChests","3"
"level_15.xml","8","redPirateCaptain","29","14","type","redPirateCaptain"
"level_15.xml","8","redPirateCaptain","29","14","woodenCrate","10"
"level_15.xml","8","redPirateCaptain","29","14","x","29"
"level_15.xml","8","redPirateCaptain","29","14","y","14"
"level_15.xml","9","redPirate","53","14","luck","30"
"level_15.xml","9","redPirate","53","14","maxChests","3"
"level_15.xml","9","redPirate","53","14","type","redPirate"
"level_15.xml","9","redPirate","53","14","woodenCrate","10"
"level_15.xml","9","redPirate","53","14","x","53"
"level_15.xml","9","redPirate","53","14","y","14"
"level_16.xml","0","bluePirate","37","3","cannon","1"
"level_16.xml","0","bluePirate","37","3","cherryBomb","10"
"level_16.xml","0","bluePirate","37","3","dynamite","1"
"level_16.xml","0","bluePirate","37","3","gunpowderBarrel","4"
"level_16.xml","0","bluePirate","37","3","luck","1"
"level_16.xml","0","bluePirate","37","3","mine","4"
"level_16.xml","0","bluePirate","37","3","parachuteBomb","1"
"level_16.xml","0","bluePirate","37","3","rumBottle","1"
"level_16.xml","0","bluePirate","37","3","type","bluePirate"
"level_16.xml","0","bluePirate","37","3","woodenCrate","4"
"level_16.xml","0","bluePirate","37","3","x","37"
"level_16.xml","0","bluePirate","37","3","y","3"
"level_16.xml","1","redPirate","23","3","cannon","1"
"level_16.xml","1","redPirate","23","3","cherryBomb","10"
"level_16.xml","1","redPirate","23","3","dynamite","1"
"level_16.xml","1","redPirate","23","3","gunpowderBarrel","4"
"level_16.xml","1","redPirate","23","3","luck","1"
"level_16.xml","1","redPirate","23","3","mine","4"
"level_16.xml","1","redPirate","23","3","parachuteBomb","1"
"level_16.xml","1","redPirate","23","3","rumBottle","1"
"level_16.xml","1","redPirate","23","3","type","redPirate"
"level_16.xml","1","redPirate","23","3","woodenCrate","4"
"level_16.xml","1","redPirate","23","3","x","23"
"level_16.xml","1","redPirate","23","3","y","3"
"level_16.xml","2","potentialWeapons","30","0","anchor","1"
"level_16.xml","2","potentialWeapons","30","0","banana","5"
"level_16.xml","2","potentialWeapons","30","0","cannon","1"
"level_16.xml","2","potentialWeapons","30","0","dynamite","3"
"level_16.xml","2","potentialWeapons","30","0","gunpowderBarrel","1"
"level_16.xml","2","potentialWeapons","30","0","luck","1"
"level_16.xml","2","potentialWeapons","30","0","mine","3"
"level_16.xml","2","potentialWeapons","30","0","parachuteBomb","3"
"level_16.xml","2","potentialWeapons","30","0","piecesOfEight","3"
"level_16.xml","2","potentialWeapons","30","0","rumBottle","5"
"level_16.xml","2","potentialWeapons","30","0","seagull","1"
"level_16.xml","2","potentialWeapons","30","0","tidalWave","1"
"level_16.xml","2","potentialWeapons","30","0","type","potentialWeapons"
"level_16.xml","2","potentialWeapons","30","0","voodooDoll","1"
"level_16.xml","2","potentialWeapons","30","0","woodenCrate","1"
"level_16.xml","2","potentialWeapons","30","0","x","30"
"level_16.xml","2","potentialWeapons","30","0","y","0"
"level_16.xml","3","bluePirate","46","4","cannon","1"
"level_16.xml","3","bluePirate","46","4","cherryBomb","10"
"level_16.xml","3","bluePirate","46","4","dynamite","1"
"level_16.xml","3","bluePirate","46","4","gunpowderBarrel","4"
"level_16.xml","3","bluePirate","46","4","luck","1"
"level_16.xml","3","bluePirate","46","4","mine","4"
"level_16.xml","3","bluePirate","46","4","parachuteBomb","1"
"level_16.xml","3","bluePirate","46","4","rumBottle","1"
"level_16.xml","3","bluePirate","46","4","type","bluePirate"
"level_16.xml","3","bluePirate","46","4","woodenCrate","4"
"level_16.xml","3","bluePirate","46","4","x","46"
"level_16.xml","3","bluePirate","46","4","y","4"
"level_16.xml","4","bluePirate","16","10","cannon","1"
"level_16.xml","4","bluePirate","16","10","cherryBomb","10"
"level_16.xml","4","bluePirate","16","10","dynamite","1"
"level_16.xml","4","bluePirate","16","10","gunpowderBarrel","4"
"level_16.xml","4","bluePirate","16","10","luck","1"
"level_16.xml","4","bluePirate","16","10","mine","4"
"level_16.xml","4","bluePirate","16","10","parachuteBomb","1"
"level_16.xml","4","bluePirate","16","10","rumBottle","1"
"level_16.xml","4","bluePirate","16","10","type","bluePirate"
"level_16.xml","4","bluePirate","16","10","woodenCrate","4"
"level_16.xml","4","bluePirate","16","10","x","16"
"level_16.xml","4","bluePirate","16","10","y","10"
"level_16.xml","5","redPirate","1","10","cannon","1"
"level_16.xml","5","redPirate","1","10","cherryBomb","10"
"level_16.xml","5","redPirate","1","10","dynamite","1"
"level_16.xml","5","redPirate","1","10","gunpowderBarrel","4"
"level_16.xml","5","redPirate","1","10","luck","1"
"level_16.xml","5","redPirate","1","10","mine","4"
"level_16.xml","5","redPirate","1","10","parachuteBomb","1"
"level_16.xml","5","redPirate","1","10","rumBottle","1"
"level_16.xml","5","redPirate","1","10","type","redPirate"
"level_16.xml","5","redPirate","1","10","woodenCrate","4"
"level_16.xml","5","redPirate","1","10","x","1"
"level_16.xml","5","redPirate","1","10","y","10"
"level_16.xml","6","bluePirate","3","5","cannon","1"
"level_16.xml","6","bluePirate","3","5","cherryBomb","10"
"level_16.xml","6","bluePirate","3","5","dynamite","1"
"level_16.xml","6","bluePirate","3","5","gunpowderBarrel","4"
"level_16.xml","6","bluePirate","3","5","luck","1"
"level_16.xml","6","bluePirate","3","5","mine","4"
"level_16.xml","6","bluePirate","3","5","parachuteBomb","1"
"level_16.xml","6","bluePirate","3","5","rumBottle","1"
"level_16.xml","6","bluePirate","3","5","type","bluePirate"
"level_16.xml","6","bluePirate","3","5","woodenCrate","4"
"level_16.xml","6","bluePirate","3","5","x","3"
"level_16.xml","6","bluePirate","3","5","y","5"
"level_16.xml","7","redPirate","12","5","cannon","1"
"level_16.xml","7","redPirate","12","5","cherryBomb","10"
"level_16.xml","7","redPirate","12","5","dynamite","1"
"level_16.xml","7","redPirate","12","5","gunpowderBarrel","4"
"level_16.xml","7","redPirate","12","5","luck","1"
"level_16.xml","7","redPirate","12","5","mine","4"
"level_16.xml","7","redPirate","12","5","parachuteBomb","1"
"level_16.xml","7","redPirate","12","5","rumBottle","1"
"level_16.xml","7","redPirate","12","5","type","redPirate"
"level_16.xml","7","redPirate","12","5","woodenCrate","4"
"level_16.xml","7","redPirate","12","5","x","12"
"level_16.xml","7","redPirate","12","5","y","5"
"level_16.xml","8","redPirate","46","11","cannon","1"
"level_16.xml","8","redPirate","46","11","cherryBomb","10"
"level_16.xml","8","redPirate","46","11","dynamite","1"
"level_16.xml","8","redPirate","46","11","gunpowderBarrel","4"
"level_16.xml","8","redPirate","46","11","luck","1"
"level_16.xml","8","redPirate","46","11","mine","4"
"level_16.xml","8","redPirate","46","11","parachuteBomb","1"
"level_16.xml","8","redPirate","46","11","rumBottle","1"
"level_16.xml","8","redPirate","46","11","type","redPirate"
"level_16.xml","8","redPirate","46","11","woodenCrate","4"
"level_16.xml","8","redPirate","46","11","x","46"
"level_16.xml","8","redPirate","46","11","y","11"
"level_16.xml","9","bluePirateCaptain","35","11","banana","1"
"level_16.xml","9","bluePirateCaptain","35","11","cannon","1"
"level_16.xml","9","bluePirateCaptain","35","11","cherryBomb","10"
"level_16.xml","9","bluePirateCaptain","35","11","dynamite","1"
"level_16.xml","9","bluePirateCaptain","35","11","gunpowderBarrel","4"
"level_16.xml","9","bluePirateCaptain","35","11","luck","1"
"level_16.xml","9","bluePirateCaptain","35","11","mine","4"
"level_16.xml","9","bluePirateCaptain","35","11","parachuteBomb","1"
"level_16.xml","9","bluePirateCaptain","35","11","rumBottle","1"
"level_16.xml","9","bluePirateCaptain","35","11","type","bluePirateCaptain"
"level_16.xml","9","bluePirateCaptain","35","11","woodenCrate","4"
"level_16.xml","9","bluePirateCaptain","35","11","x","35"
"level_16.xml","9","bluePirateCaptain","35","11","y","11"
"level_16.xml","10","redPirateCaptain","27","11","banana","1"
"level_16.xml","10","redPirateCaptain","27","11","cannon","1"
"level_16.xml","10","redPirateCaptain","27","11","cherryBomb","10"
"level_16.xml","10","redPirateCaptain","27","11","dynamite","1"
"level_16.xml","10","redPirateCaptain","27","11","gunpowderBarrel","4"
"level_16.xml","10","redPirateCaptain","27","11","luck","1"
"level_16.xml","10","redPirateCaptain","27","11","mine","4"
"level_16.xml","10","redPirateCaptain","27","11","parachuteBomb","1"
"level_16.xml","10","redPirateCaptain","27","11","rumBottle","1"
"level_16.xml","10","redPirateCaptain","27","11","type","redPirateCaptain"
